entity_isin,assets_count,priority_assets_count,sensitive_locations,biodiversity_importance,high_ecosystem_integrity,decline_in_ecosystem_integrity,physical_water_risk,ecosystem_services_provision_importance,proximity_to_protected_areas,proximity_to_kbas,species_rarity_weighted_richness,species_threat_abatement,species_threat_abatement_marine,proximity_to_mangroves,ecosystem_integrity_index,biodiversity_intactness_index,ocean_health_index,trend_in_ecosystem_integrity_index,deforestation_hotspots,water_availability,water_pollution,drought,riverine_flood,coastal_flood,cumulative_impact_on_oceans,critical_areas_for_biodiversity_and_ncp,areas_of_importance_for_biodiversity_and_climate
SG2D18969584,3,0,0.5529,0.0336,0.5529,0.4603,0.496,0.9494,0.8738,0.0,,0.0336,0.0,0.0,0.0,0.3091,0.5529,0.4603,0.0,0.0,1.0,0.5695,0.225,0.2753,0.1723,1.0,0.8989
SG2D54973185,1,1,0.8126,0.8126,0.3488,0.245,0.5192,1.0,0.3702,0.96,1.0,0.0758,0.0,0.0,0.0,0.3488,,0.245,0.0,0.0,1.0,0.5695,0.225,0.2753,0.3682,1.0,
SG2D63974620,1,0,0.5028,0.0252,0.313,0.4957,0.5028,0.9494,0.0,0.0,1.0,0.0336,0.0,0.0,0.0,0.313,,0.4957,0.0,0.0,1.0,0.5695,0.225,0.2753,0.3027,1.0,0.8989
SG2E67980267,1,0,0.5042,0.0409,0.3169,0.4964,0.5042,0.9494,0.0433,0.0,1.0,0.0336,0.0,0.0,0.0,0.3169,,0.4964,0.0,0.0,1.0,0.5695,0.225,0.2753,0.3082,1.0,0.8989
SG2F08984575,1,0,0.5031,0.031,0.313,0.4634,0.5031,0.9494,0.0,0.0233,1.0,0.0336,0.0,0.0,0.0,0.313,,0.4634,0.0,0.0,1.0,0.5695,0.225,0.2753,0.304,1.0,0.8989
SG2G02994595,3,0,0.4361,0.0403,0.3598,0.3485,0.4361,0.7252,0.1458,0.0,0.6972,0.025,0.0,0.0,0.0002,0.3598,,0.3485,0.0,0.3333,0.75,0.4797,0.2202,0.1835,0.3077,0.7905,0.6599
SG2G60000004,2,0,0.5058,0.015,0.3084,0.4559,0.5058,0.9494,0.0,0.1925,,0.015,0.0,0.0,0.0,0.3084,,0.4559,0.0,0.0,1.0,0.5695,0.225,0.2753,0.3147,1.0,0.8989
SG9999000020,1,0,0.5593,0.0719,0.5529,0.1187,0.5593,1.0,0.0,0.0817,1.0,0.0425,0.0,0.0,0.0,0.3215,0.5529,0.1187,0.0,0.0,1.0,0.5695,0.225,0.2753,0.5285,1.0,
SG9999012629,1,0,0.5023,0.015,0.3082,0.4369,0.5023,0.9494,0.0,0.035,,0.015,0.0,0.0,0.0,0.3082,,0.4369,0.0,0.0,1.0,0.5695,0.225,0.2753,0.3007,1.0,0.8989
SG9999014716,1,0,0.5092,0.0112,0.3158,0.5092,0.5015,0.9494,0.0,0.0,1.0,0.015,0.0,0.0,0.0,0.3158,,0.5092,0.0,0.0,1.0,0.5695,0.225,0.2753,0.2974,1.0,0.8989
SG9999015267,7,2,0.5429,0.0523,0.3097,0.3194,0.6121,0.74,0.1771,0.0,0.5289,0.1266,0.0505,0.0,0.0,0.3097,,0.3194,0.0,0.4167,1.0,0.5756,0.3924,0.2953,0.3795,0.7202,0.76
SGXC16332337,2,0,0.5046,0.0252,0.3175,0.4827,0.5046,0.9494,0.0,0.0,1.0,0.0336,0.0,0.0,0.0,0.3175,,0.4827,0.0,0.0,1.0,0.5695,0.225,0.2753,0.3097,1.0,0.8989
SGXC37098255,1,0,0.5013,0.0112,0.3127,0.4906,0.5013,0.9494,0.0,0.0,1.0,0.015,0.0,0.0,0.0,0.3127,,0.4906,0.0,0.0,1.0,0.5695,0.225,0.2753,0.2968,1.0,0.8989
SGXC50067435,2,0,0.5018,0.0252,0.3128,0.4944,0.5018,0.9494,0.0,0.0,1.0,0.0336,0.0,0.0,0.0,0.3128,,0.4944,0.0,0.0,1.0,0.5695,0.225,0.2753,0.2986,1.0,0.8989
SGXC61949712,2,0,0.5162,0.0,0.3155,0.293,0.5162,1.0,0.0,0.0,,0.0119,0.0,0.0,0.0,0.3155,,0.293,0.0,0.0,1.0,0.5695,0.225,0.2753,0.3563,1.0,
SGXC75818630,1,0,0.5028,0.0252,0.313,0.4957,0.5028,0.9494,0.0,0.0,1.0,0.0336,0.0,0.0,0.0,0.313,,0.4957,0.0,0.0,1.0,0.5695,0.225,0.2753,0.3027,1.0,0.8989
SGXE21576413,1,0,0.5529,0.4698,0.5529,0.41,0.496,0.9494,0.6152,0.0,1.0,0.0336,0.0,0.0,0.0,0.3321,0.5529,0.41,0.0,0.0,1.0,0.5695,0.225,0.2753,0.236,1.0,0.8989
SGXE34184239,1,0,0.4005,0.0028,0.5529,0.0,0.4005,0.3333,0.0,0.0,1.0,0.0038,0.0,0.0,,0.3873,0.5529,,0.0,,,,,,0.4005,0.0,0.6666
SGXE58461943,2,0,0.5022,0.0252,0.313,0.5021,0.5022,0.9494,0.0,0.0,1.0,0.0336,0.0,0.0,0.0,0.313,,0.5021,0.0,0.0,1.0,0.5695,0.225,0.2753,0.3004,1.0,0.8989
SGXE61652363,1,0,0.5695,0.0089,0.3087,0.247,0.5695,0.8131,0.0,0.0,1.0,0.0119,0.0,0.0,0.0,0.3087,,0.247,0.0,0.0,1.0,0.5695,0.225,0.2753,,1.0,0.6262
SGXE62145532,2,0,0.5046,0.0252,0.3175,0.4827,0.5046,0.9494,0.0,0.0,1.0,0.0336,0.0,0.0,0.0,0.3175,,0.4827,0.0,0.0,1.0,0.5695,0.225,0.2753,0.3097,1.0,0.8989
SGXE65760014,2,0,0.5013,0.0112,0.3129,0.5011,0.5013,0.9494,0.0,0.0,1.0,0.015,0.0,0.0,0.0,0.3129,,0.5011,0.0,0.0,1.0,0.5695,0.225,0.2753,0.2965,1.0,0.8989
SGXE77102635,2,0,0.5037,0.0252,0.3176,0.5021,0.5037,0.9494,0.0,0.0,1.0,0.0336,0.0,0.0,0.0,0.3176,,0.5021,0.0,0.0,1.0,0.5695,0.225,0.2753,0.3061,1.0,0.8989
SGXZ25336314,2,0,0.5013,0.0112,0.3129,0.5011,0.5013,0.9494,0.0,0.0,1.0,0.015,0.0,0.0,0.0,0.3129,,0.5011,0.0,0.0,1.0,0.5695,0.225,0.2753,0.2965,1.0,0.8989
SGXZ53070850,1,0,0.5529,0.0336,0.5529,0.4653,0.496,0.9494,0.858,0.0,,0.0336,0.0,0.0,0.0,0.3071,0.5529,0.4653,0.0,0.0,1.0,0.5695,0.225,0.2753,0.1723,1.0,0.8989
TH0002010Z06,2,1,0.6138,0.1703,0.3558,0.2002,0.6138,1.0,0.0,1.0,0.1902,0.1107,0.0,0.0,0.0,0.3558,,0.2002,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0003010Z04,4,1,0.4961,0.1735,0.5127,0.3562,0.6259,0.3207,0.2123,0.3702,0.2218,0.0432,0.0,0.0,0.1078,0.5127,,0.3562,0.0818,0.5625,0.1875,0.5112,0.4671,0.3838,0.5639,0.2324,0.5081
TH0016010009,1,1,0.6138,0.1454,0.3548,0.3309,0.6138,0.9545,0.0,1.0,0.1906,0.01,0.0,0.0,0.0,0.3548,,0.3309,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.909
TH0021010Z06,2,2,0.6138,0.0334,0.3554,0.2176,0.6138,0.9545,0.0,1.0,,0.0334,0.0,0.0,0.0,0.3554,,0.2176,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.909
TH0068010Z07,1,0,0.3654,0.1454,0.3654,0.3493,0.6138,0.0,0.0,1.0,0.1906,0.01,0.0,0.0,0.0,0.3654,,0.3493,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.0,
TH0073A10Z05,1,1,0.6138,0.1444,0.3549,0.1733,0.6138,1.0,0.0,1.0,0.1902,0.007,0.0,0.0,0.0,0.3549,,0.1733,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0098010Y05,2,0,0.3652,0.1457,0.3652,0.2682,0.6138,0.1115,0.0,1.0,0.1906,0.011,0.0,0.0,0.0,0.3652,,0.2682,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.1115,
TH0101A10Z01,22,4,0.5251,0.1843,0.3567,0.2304,0.688,0.5419,0.3129,0.3539,0.269,0.1461,0.0,0.0,0.0,0.3567,,0.2481,0.0,0.6786,0.5714,0.5923,0.4132,0.3019,0.2453,0.471,0.6893
TH0120010Y07,1,1,0.6138,0.1426,0.3442,0.2855,0.6138,1.0,0.0,1.0,0.1902,0.0,0.0,0.0,0.0,0.3442,,0.2855,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0121010001,1,1,0.6138,0.1426,0.3424,0.3348,0.6138,1.0,0.0,1.0,0.1902,0.0,0.0,0.0,0.0,0.3424,,0.3348,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0122C10Z04,1,1,0.7424,0.0353,0.3231,0.0986,0.7486,0.7424,0.0,1.0,,0.0353,0.0,0.0,0.0,0.3231,,0.0986,0.0,1.0,0.25,0.6053,0.7486,0.0117,,1.0,0.4848
TH0128B10Z09,8,5,0.5823,0.2568,0.5229,0.2226,0.6246,0.5914,0.409,0.2875,0.3527,0.1902,0.0042,0.0,0.0,0.3998,0.7503,0.2226,0.0,0.75,0.2812,0.4844,0.607,0.3122,0.5296,0.6344,0.351
TH0133010Z09,1,1,0.6138,0.1432,0.3581,0.494,0.6138,0.6868,0.0,1.0,0.1906,0.001,0.0,0.0,0.0,0.3581,,0.494,0.0,0.75,0.25,0.6138,0.5156,0.4259,,,0.6868
TH0143010Z08,2,2,0.6138,0.1428,0.3515,0.1934,0.6138,1.0,0.0,1.0,0.1902,0.0005,0.0,0.0,0.0,0.3515,,0.1934,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0148A10Z06,20,13,0.6901,0.6146,0.7254,0.4448,0.5614,0.6423,0.7426,0.78,0.3203,0.4108,0.0,0.0,0.0635,0.7245,0.7503,0.4448,0.0,0.55,0.3625,0.4259,0.4762,0.1644,0.5237,0.5769,0.6752
TH0150010Z03,4,1,0.6138,0.1426,0.3425,0.3064,0.6138,1.0,0.0,1.0,0.1902,0.0,0.0,0.0,0.0,0.3425,,0.3064,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0168A10Z01,2,1,0.6138,0.1426,0.3419,0.3171,0.6138,1.0,0.0,1.0,0.1902,0.0,0.0,0.0,0.0,0.3419,,0.3171,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0176B10Z00,1,0,0.3667,0.1457,0.3667,0.3439,0.6138,0.0,0.0,1.0,0.1906,0.011,0.0,0.0,0.0,0.3667,,0.3439,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.0,
TH0201A10Y01,3,2,0.5395,0.0951,0.3594,0.2709,0.6234,0.6667,0.0,0.6667,0.1927,0.0,0.0,0.0,0.0006,0.3594,,0.2709,0.0,0.8333,0.25,0.5666,0.5579,0.2839,,0.6667,
TH0209010Z07,1,1,0.6138,0.161,0.3776,0.1772,0.6138,0.9798,0.0,1.0,0.2117,0.0087,0.0,0.0,0.0,0.3776,,0.1772,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.9595
TH0212A10Z07,1,1,0.6138,0.1703,0.3622,0.1575,0.6138,1.0,0.0,1.0,0.1902,0.1107,0.0,0.0,0.0,0.3622,,0.1575,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0219010Z06,1,1,0.6138,0.1454,0.3586,0.2814,0.6138,0.909,0.0,1.0,0.1906,0.01,0.0,0.0,0.0,0.3586,,0.2814,0.0,0.75,0.25,0.6138,0.5156,0.4259,,,0.909
TH0221B10Z05,2,0,0.3653,0.1454,0.3653,0.3606,0.6138,0.0,0.0,1.0,0.1906,0.01,0.0,0.0,0.0,0.3653,,0.3606,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.0,
TH0254A10Z06,1,0,0.3611,0.0,0.3611,0.0413,0.5715,0.2474,0.0,0.0,0.5097,0.0,0.0,0.0,0.0,0.3611,,0.0413,0.0,0.5,0.25,0.5715,0.7312,0.1083,,0.0,0.4949
TH0256A10Z04,2,2,0.6138,0.1426,0.3514,0.2075,0.6138,1.0,0.0,1.0,0.1902,0.0,0.0,0.0,0.0,0.3514,,0.2075,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0259A10Z01,1,1,0.7486,0.0119,0.3618,0.3376,0.7486,0.8434,0.0,1.0,,0.0119,0.0,0.0,0.0,0.3618,,0.3376,0.0,1.0,0.25,0.6053,0.7486,0.0117,,1.0,0.6868
TH0264A10Z04,2,1,0.6138,0.0011,0.3365,0.3869,0.6138,0.8434,0.0,1.0,,0.0011,0.0,0.0,0.0,0.3365,,0.3869,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.6868
TH0268010Z03,1,1,0.6138,0.01,0.3465,0.3051,0.6138,0.9545,0.0,1.0,,0.01,0.0,0.0,0.0,0.3465,,0.3051,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.909
TH0285B10Z08,1,0,0.4144,0.1461,0.3637,0.4144,0.6138,0.0,0.0,1.0,0.1901,0.0139,0.0,0.0,0.0,0.3637,,0.4144,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.0,
TH0295A10Z07,1,0,0.4007,0.1457,0.3697,0.4007,0.6138,0.3939,0.0,1.0,0.1906,0.011,0.0,0.0,0.0,0.3697,,0.4007,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.0,0.7878
TH0297010Z02,1,1,0.6138,0.161,0.3738,0.1308,0.6138,0.9798,0.0,1.0,0.2117,0.0087,0.0,0.0,0.0,0.3738,,0.1308,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.9595
TH0307010Z09,1,1,0.6138,0.1426,0.3444,0.3176,0.6138,1.0,0.0,1.0,0.1902,0.0,0.0,0.0,0.0,0.3444,,0.3176,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0308010Y08,1,1,0.6138,0.0,0.3422,0.3898,0.6138,0.8434,0.0,1.0,,0.0,0.0,0.0,0.0,0.3422,,0.3898,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.6868
TH0324B10Z01,1,0,0.3939,0.008,0.3705,0.3794,0.6138,0.3939,0.0,1.0,,0.008,0.0,0.0,0.0,0.3705,,0.3794,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.0,0.7878
TH0355A10Z04,10,1,0.4986,0.2077,0.4901,0.275,0.6615,0.3493,0.1292,0.3617,0.5749,0.0749,0.08,0.0,0.0049,0.4744,0.6023,0.275,0.0,0.5,0.4167,0.5661,0.6706,0.5709,0.5717,0.16,0.6024
TH0363010Z02,1,1,0.6138,0.1444,0.3587,0.1697,0.6138,1.0,0.0,1.0,0.1902,0.007,0.0,0.0,0.0,0.3587,,0.1697,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0371010Z05,1,1,0.6138,0.1703,0.3698,0.1196,0.6138,0.9798,0.0,0.8528,0.1902,0.1107,0.0,0.0,0.0,0.3698,,0.1196,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.9595
TH0375010Z06,2,1,0.6138,0.0,0.3428,0.395,0.6138,0.8434,0.0,1.0,,0.0,0.0,0.0,0.0,0.3428,,0.395,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.6868
TH0380010Y07,1,0,0.3656,0.1454,0.3656,0.3423,0.6138,0.0,0.0,1.0,0.1906,0.01,0.0,0.0,0.0,0.3656,,0.3423,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.0,
TH0418G10Z03,1,0,0.3602,0.1746,0.3602,0.3008,0.6138,0.0542,0.0,1.0,0.2186,0.0427,0.0,0.0,0.0,0.3602,,0.3008,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.0542,
TH0420010Y01,1,0,0.3671,0.1457,0.3671,0.3319,0.6138,0.0281,0.0,1.0,0.1906,0.011,0.0,0.0,0.0,0.3671,,0.3319,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.0281,
TH0429010Z01,1,1,0.6138,0.1425,0.3613,0.2813,0.6138,0.8434,0.0,1.0,0.1863,0.0111,0.0,0.0,0.0,0.3613,,0.2813,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.6868
TH0450010Y08,3,3,0.7392,0.0846,0.372,0.1504,0.7392,0.9713,0.0,1.0,0.1337,0.0609,0.0,0.0,0.0,0.372,,0.1504,0.0,0.9167,0.25,0.6217,0.7065,0.2894,,1.0,0.9427
TH0465010005,62,44,0.6811,0.4791,0.6397,0.422,0.6108,0.5791,0.4295,0.5513,0.4329,0.4229,0.0063,0.0,0.0417,0.6561,0.6224,0.4208,0.0642,0.621,0.254,0.5461,0.6519,0.0962,0.5712,0.473,0.6851
TH0471010Y04,2,0,0.369,0.0972,0.369,0.137,0.6516,0.0979,0.1229,0.0,0.2495,0.0207,0.0,0.0,0.0018,0.369,,0.137,0.0,0.75,0.25,0.6578,0.268,0.2345,0.633,0.019,0.1768
TH0480B10Z01,1,1,0.6138,0.1426,0.3438,0.2482,0.6138,0.9545,0.0,1.0,0.1902,0.0,0.0,0.0,0.0,0.3438,,0.2482,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.909
TH0481B10Z00,26,11,0.5329,0.0708,0.3628,0.2043,0.6586,0.5997,0.0523,0.5895,0.2231,0.0355,0.0,0.0,0.0,0.3628,,0.1778,0.0274,0.8095,0.25,0.616,0.4775,0.248,0.6918,0.5396,0.6994
TH0528A10Z06,4,4,0.7854,0.0542,0.4039,0.0726,0.7857,0.8194,0.0,0.0056,0.1545,0.0952,0.0,0.0,0.0,0.4039,,0.0726,0.0,0.8125,0.25,0.555,0.7914,0.6039,0.7882,1.0,0.6388
TH0530010Z06,1,1,0.6138,0.1454,0.36,0.4087,0.6138,0.6868,0.0,1.0,0.1906,0.01,0.0,0.0,0.0,0.36,,0.4087,0.0,0.75,0.25,0.6138,0.5156,0.4259,,,0.6868
TH0535010Z05,1,1,0.6138,0.1426,0.3416,0.2857,0.6138,0.9545,0.0,1.0,0.1902,0.0,0.0,0.0,0.0,0.3416,,0.2857,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.909
TH0577C10Z04,1,1,0.6138,0.1689,0.3548,0.2159,0.6138,1.0,0.0,1.0,0.1882,0.1107,0.0,0.0,0.0,0.3548,,0.2159,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0592010Z06,1,1,0.6138,0.1703,0.3519,0.2059,0.6138,1.0,0.0,1.0,0.1902,0.1107,0.0,0.0,0.0,0.3519,,0.2059,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0612010007,1,0,0.3939,0.0064,0.3731,0.3659,0.6138,0.3939,0.0,1.0,,0.0064,0.0,0.0,0.0,0.3731,,0.3659,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.0,0.7878
TH0617A10Z08,1,1,0.6138,0.1429,0.3387,0.375,0.6138,0.8434,0.0,1.0,0.1902,0.0011,0.0,0.0,0.0,0.3387,,0.375,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.6868
TH0637010Y00,15,4,0.5027,0.2362,0.4896,0.3036,0.6123,0.4409,0.2047,0.4965,0.3806,0.0807,0.0,0.0,0.0145,0.4896,,0.3025,0.0389,0.6071,0.3393,0.4739,0.6701,0.2163,0.637,0.2601,0.6216
TH0646010Z00,11,5,0.5606,0.2617,0.5913,0.2932,0.6051,0.3123,0.1971,0.418,0.2007,0.2556,0.047,0.0,0.0119,0.5326,0.6524,0.3225,0.0,0.6071,0.2857,0.5722,0.548,0.3302,0.5349,0.2025,0.5242
TH0658A10Y09,2,2,0.6138,0.1426,0.3429,0.284,0.6138,1.0,0.0,1.0,0.1902,0.0,0.0,0.0,0.0,0.3429,,0.284,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0661010007,2,0,0.4014,0.076,0.3734,0.3337,0.6138,0.4014,0.0,1.0,0.1906,0.0087,0.0,0.0,0.0,0.3734,,0.3337,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.015,0.7878
TH0664010Z03,2,2,0.6138,0.1426,0.3454,0.2812,0.6138,1.0,0.0,1.0,0.1902,0.0,0.0,0.0,0.0,0.3454,,0.2812,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0669010Z02,1,0,0.3939,0.1446,0.3588,0.3718,0.6138,0.3939,0.0,1.0,0.1901,0.008,0.0,0.0,0.0,0.3588,,0.3718,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.0,0.7878
TH0671010Z08,1,0,0.3996,0.1457,0.3661,0.3996,0.6138,0.0,0.0,1.0,0.1906,0.011,0.0,0.0,0.0,0.3661,,0.3996,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.0,
TH0689010Z00,3,3,0.6138,0.1429,0.3463,0.295,0.6138,1.0,0.0,1.0,0.1902,0.0011,0.0,0.0,0.0,0.3463,,0.295,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0705B10Z00,3,3,0.6446,0.1399,0.6251,0.3706,0.5949,0.7558,0.2898,0.3773,0.1856,0.0752,0.0,0.0,0.0216,0.6251,,0.3706,0.0,0.4167,0.5,0.5416,0.5137,0.142,,0.7554,0.6344
TH0737010Y08,3,1,0.6138,0.1426,0.349,0.197,0.6138,1.0,0.0,1.0,0.1902,0.0,0.0,0.0,0.0,0.349,,0.197,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0747A10Z01,1,0,0.3669,0.1457,0.3669,0.337,0.6138,0.03,0.0,1.0,0.1906,0.011,0.0,0.0,0.0,0.3669,,0.337,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.03,
TH0765010Z08,2,0,0.4572,0.1465,0.3541,0.4568,0.6138,0.2379,0.0,1.0,0.1901,0.0157,0.0,0.0,0.0,0.3541,,0.4568,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.0385,0.7979
TH0796010005,8,4,0.5856,0.0817,0.5616,0.1233,0.6267,0.3855,0.0199,0.3333,0.1862,0.0457,0.0,0.0,0.0,0.3662,0.6575,0.1233,0.0,0.75,0.25,0.6402,0.367,0.3111,0.6189,0.1923,0.6888
TH0808010Y07,1,0,0.4048,0.1461,0.3684,0.4048,0.6138,0.0,0.0,1.0,0.1901,0.0139,0.0,0.0,0.0,0.3684,,0.4048,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.0,
TH0815010002,1,1,0.6138,0.1426,0.3429,0.3253,0.6138,1.0,0.0,1.0,0.1902,0.0,0.0,0.0,0.0,0.3429,,0.3253,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0816010001,2,2,0.6138,0.1429,0.3538,0.1769,0.6138,1.0,0.0,1.0,0.1902,0.001,0.0,0.0,0.0,0.3538,,0.1769,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0825010Y01,1,1,0.7424,0.1172,0.3763,0.1098,0.8013,0.7424,0.0,0.0,0.1563,0.1834,0.0,0.0,0.0,0.3763,,0.1098,0.0,0.75,0.25,0.5383,0.8057,0.8013,,1.0,0.4848
TH0828A10Z03,1,1,0.6138,0.01,0.342,0.2885,0.6138,0.9545,0.0,1.0,,0.01,0.0,0.0,0.0,0.342,,0.2885,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.909
TH0833010Y05,10,6,0.6527,0.3615,0.5373,0.4336,0.7293,0.5872,0.2952,0.524,0.4497,0.2899,0.0,0.0,0.0253,0.5373,,0.4323,0.0552,0.725,0.35,0.5582,0.7833,0.449,,0.4075,0.767
TH0889010Y07,2,1,0.6408,0.529,0.1892,0.378,0.5755,0.7269,0.5,1.0,0.422,0.2349,0.0,0.0,0.0079,0.3627,,0.378,0.0,0.5,0.125,0.5094,0.3839,0.2149,0.3695,0.7897,0.6641
TH0922010Y06,2,2,0.6138,0.1429,0.3559,0.1693,0.6138,1.0,0.0,1.0,0.1902,0.001,0.0,0.0,0.0,0.3559,,0.1693,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0940010Y08,1,0,0.3654,0.1454,0.3654,0.3589,0.6138,0.0,0.0,1.0,0.1906,0.01,0.0,0.0,0.0,0.3654,,0.3589,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.0,
TH0961010Y04,1,1,0.8019,0.0339,0.3304,0.1311,0.8019,0.8939,0.0,1.0,,0.0339,0.0,0.0,0.0,0.3304,,0.1311,0.0,1.0,0.25,0.6256,0.8019,0.2212,,1.0,0.7878
TH0975010008,1,1,0.6138,0.1703,0.3517,0.2074,0.6138,1.0,0.0,1.0,0.1902,0.1107,0.0,0.0,0.0,0.3517,,0.2074,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH0979A10Z00,1,1,0.6138,0.1452,0.342,0.2906,0.6138,0.9545,0.0,1.0,0.1902,0.01,0.0,0.0,0.0,0.342,,0.2906,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.909
TH0991010008,1,0,0.4194,0.0,0.4194,0.1552,0.6867,0.1818,0.0,0.0,0.0953,0.0,0.0,0.0,0.0002,0.4194,,0.1552,0.0,0.75,0.25,0.6867,0.363,0.0,,0.0,0.3636
TH0999010Z03,1,1,0.6138,0.1426,0.3519,0.1892,0.6138,1.0,0.0,1.0,0.1902,0.0,0.0,0.0,0.0,0.3519,,0.1892,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,
TH1007010008,1,0,0.4848,0.0119,0.3473,0.2876,0.7486,0.4848,0.0,1.0,,0.0119,0.0,0.0,0.0,0.3473,,0.2876,0.0,1.0,0.25,0.6053,0.7486,0.0117,,,0.4848
TH1016010007,1,1,0.6138,0.0011,0.3371,0.3917,0.6138,0.8434,0.0,1.0,,0.0011,0.0,0.0,0.0,0.3371,,0.3917,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.6868
TH1027010004,46,15,0.5227,0.178,0.4027,0.2038,0.7006,0.4656,0.1933,0.2392,0.3061,0.0794,0.0254,0.0,0.001,0.4027,,0.2213,0.0,0.6711,0.6053,0.5938,0.4419,0.2664,0.5615,0.3913,0.5656
TH1041010Z03,6,5,0.658,0.4808,0.5522,0.3913,0.6234,0.636,0.5571,0.4465,0.3491,0.5438,0.0,0.0,0.0587,0.5522,,0.3882,0.0876,0.5,0.25,0.5427,0.619,0.4354,0.5573,0.4968,0.7753
TH1074010006,6,0,0.3367,0.0583,0.3367,0.1957,0.64,0.0685,0.0,0.4,0.1992,0.0053,0.0,0.0,0.0,0.3367,,0.1957,0.0,0.75,0.25,0.6402,0.367,0.3111,0.6361,0.0146,0.1852
TH3437010004,1,0,0.3575,0.1486,0.3575,0.345,0.6138,0.1667,0.0,1.0,0.1929,0.0157,0.0,0.0,0.0,0.3575,,0.345,0.0,0.75,0.25,0.6138,0.5156,0.4259,,0.1667,
TH3545010003,5,3,0.5696,0.0987,0.452,0.4169,0.6654,0.643,0.1144,0.5812,0.2,0.2268,0.0,0.0,0.0041,0.452,,0.4169,0.0,0.85,0.25,0.5653,0.6363,0.1704,,0.5594,0.7265
TH3740010Y09,3,0,0.3854,0.1613,0.5089,0.3763,0.414,0.1864,0.2144,0.479,0.0861,0.0055,0.0,0.0,0.0096,0.5089,,0.3763,0.0,0.75,0.25,0.414,0.2463,0.142,,0.0066,0.5494
TH3871010Z01,1,1,0.6138,0.0151,0.3634,0.1918,0.6138,0.9545,0.0,1.0,,0.0151,0.0,0.0,0.0,0.3634,,0.1918,0.0,0.75,0.25,0.6138,0.5156,0.4259,,1.0,0.909
